old_code,old_category_path,new_code,new_category_path,similarity_score,match_status
18102100,쥬얼리/시계/선글라스 > 브랜드선글라스 > 에이엠아이웨어,6222430,쥬얼리/시계/선글라스 > 브랜드선글라스 > 에이엠아이웨어,100.00%,high_confidence
18102200,쥬얼리/시계/선글라스 > 브랜드선글라스 > 오클리,6222431,쥬얼리/시계/선글라스 > 브랜드선글라스 > 오클리,100.00%,high_confidence
18102300,쥬얼리/시계/선글라스 > 브랜드선글라스 > 지방시,6222432,쥬얼리/시계/선글라스 > 브랜드선글라스 > 지방시,100.00%,high_confidence
18100100,쥬얼리/시계/선글라스 > 브랜드선글라스 > CK,6222410,쥬얼리/시계/선글라스 > 브랜드선글라스 > CK,100.00%,high_confidence
18090700,쥬얼리/시계/선글라스 > 벽시계/알람시계 > 캐릭터 벽시계,6222408,쥬얼리/시계/선글라스 > 벽시계/알람시계 > 캐릭터 벽시계,100.00%,high_confidence
18102500,쥬얼리/시계/선글라스 > 브랜드선글라스 > 카렌워커,6222434,쥬얼리/시계/선글라스 > 브랜드선글라스 > 카렌워커,100.00%,high_confidence
18080200,쥬얼리/시계/선글라스 > 반지 > 반지-도금,6222395,쥬얼리/시계/선글라스 > 반지 > 반지-도금,100.00%,high_confidence
18070201,쥬얼리/시계/선글라스 > 목걸이/펜던트 > 목걸이-실버 > 심플,6222385,쥬얼리/시계/선글라스 > 목걸이/펜던트 > 목걸이-실버 > 심플,100.00%,high_confidence
18070202,쥬얼리/시계/선글라스 > 목걸이/펜던트 > 목걸이-실버 > 체인,6222386,쥬얼리/시계/선글라스 > 목걸이/펜던트 > 목걸이-실버 > 체인,100.00%,high_confidence
18070203,쥬얼리/시계/선글라스 > 목걸이/펜던트 > 목걸이-실버 > 큐빅,6222387,쥬얼리/시계/선글라스 > 목걸이/펜던트 > 목걸이-실버 > 큐빅,100.00%,high_confidence
18070300,쥬얼리/시계/선글라스 > 목걸이/펜던트 > 목걸이-유색보석,6222388,쥬얼리/시계/선글라스 > 목걸이/펜던트 > 목걸이-유색보석,100.00%,high_confidence
18070400,쥬얼리/시계/선글라스 > 목걸이/펜던트 > 이니셜목걸이,6222389,쥬얼리/시계/선글라스 > 목걸이/펜던트 > 이니셜목걸이,100.00%,high_confidence
18070500,쥬얼리/시계/선글라스 > 목걸이/펜던트 > 진주목걸이,6222390,쥬얼리/시계/선글라스 > 목걸이/펜던트 > 진주목걸이,100.00%,high_confidence
18070600,쥬얼리/시계/선글라스 > 목걸이/펜던트 > 패션목걸이,6222391,쥬얼리/시계/선글라스 > 목걸이/펜던트 > 패션목걸이,100.00%,high_confidence
18070700,쥬얼리/시계/선글라스 > 목걸이/펜던트 > 펜던트-진주/보석,6222392,쥬얼리/시계/선글라스 > 목걸이/펜던트 > 펜던트-진주/보석,100.00%,high_confidence
18070800,쥬얼리/시계/선글라스 > 목걸이/펜던트 > 목걸이만들기,6222393,쥬얼리/시계/선글라스 > 목걸이/펜던트 > 목걸이만들기,100.00%,high_confidence
18080100,쥬얼리/시계/선글라스 > 반지 > 반지기타,6222394,쥬얼리/시계/선글라스 > 반지 > 반지기타,100.00%,high_confidence
18080300,쥬얼리/시계/선글라스 > 반지 > 반지-비즈/메탈,6222396,쥬얼리/시계/선글라스 > 반지 > 반지-비즈/메탈,100.00%,high_confidence
18090600,쥬얼리/시계/선글라스 > 벽시계/알람시계 > 앤틱 벽시계,6222407,쥬얼리/시계/선글라스 > 벽시계/알람시계 > 앤틱 벽시계,100.00%,high_confidence
18080400,쥬얼리/시계/선글라스 > 반지 > 반지-실버,6222397,쥬얼리/시계/선글라스 > 반지 > 반지-실버,100.00%,high_confidence
18080500,쥬얼리/시계/선글라스 > 반지 > 반지-유색보석/진주,6222398,쥬얼리/시계/선글라스 > 반지 > 반지-유색보석/진주,100.00%,high_confidence
18080600,쥬얼리/시계/선글라스 > 반지 > 패션반지,6222399,쥬얼리/시계/선글라스 > 반지 > 패션반지,100.00%,high_confidence
18080700,쥬얼리/시계/선글라스 > 반지 > 이니셜반지,6222400,쥬얼리/시계/선글라스 > 반지 > 이니셜반지,100.00%,high_confidence
18080800,쥬얼리/시계/선글라스 > 반지 > 유색보석반지,6222401,쥬얼리/시계/선글라스 > 반지 > 유색보석반지,100.00%,high_confidence
18090100,쥬얼리/시계/선글라스 > 벽시계/알람시계 > 디지털 벽시계,6222402,쥬얼리/시계/선글라스 > 벽시계/알람시계 > 디지털 벽시계,100.00%,high_confidence
18090200,쥬얼리/시계/선글라스 > 벽시계/알람시계 > 모던 벽시계,6222403,쥬얼리/시계/선글라스 > 벽시계/알람시계 > 모던 벽시계,100.00%,high_confidence
18090300,쥬얼리/시계/선글라스 > 벽시계/알람시계 > 스탑워치/타이머,6222404,쥬얼리/시계/선글라스 > 벽시계/알람시계 > 스탑워치/타이머,100.00%,high_confidence
18090400,쥬얼리/시계/선글라스 > 벽시계/알람시계 > 스탠드시계,6222405,쥬얼리/시계/선글라스 > 벽시계/알람시계 > 스탠드시계,100.00%,high_confidence
18090500,쥬얼리/시계/선글라스 > 벽시계/알람시계 > 알람시계,6222406,쥬얼리/시계/선글라스 > 벽시계/알람시계 > 알람시계,100.00%,high_confidence
18102400,쥬얼리/시계/선글라스 > 브랜드선글라스 > 칩먼데이,6222433,쥬얼리/시계/선글라스 > 브랜드선글라스 > 칩먼데이,100.00%,high_confidence
18102600,쥬얼리/시계/선글라스 > 브랜드선글라스 > 코치,6222435,쥬얼리/시계/선글라스 > 브랜드선글라스 > 코치,100.00%,high_confidence
18070100,쥬얼리/시계/선글라스 > 목걸이/펜던트 > 목걸이/펜던트기타,6222383,쥬얼리/시계/선글라스 > 목걸이/펜던트 > 목걸이/펜던트기타,100.00%,high_confidence
18112800,쥬얼리/시계/선글라스 > 브랜드시계 > 시티즌,6222473,쥬얼리/시계/선글라스 > 브랜드시계 > 시티즌,100.00%,high_confidence
18111800,쥬얼리/시계/선글라스 > 브랜드시계 > 밀튼스텔리,6222463,쥬얼리/시계/선글라스 > 브랜드시계 > 밀튼스텔리,100.00%,high_confidence
18111900,쥬얼리/시계/선글라스 > 브랜드시계 > 바가리,6222464,쥬얼리/시계/선글라스 > 브랜드시계 > 바가리,100.00%,high_confidence
18112000,쥬얼리/시계/선글라스 > 브랜드시계 > 발렌티노루디,6222465,쥬얼리/시계/선글라스 > 브랜드시계 > 발렌티노루디,100.00%,high_confidence
18112100,쥬얼리/시계/선글라스 > 브랜드시계 > 베스탈,6222466,쥬얼리/시계/선글라스 > 브랜드시계 > 베스탈,100.00%,high_confidence
18112200,쥬얼리/시계/선글라스 > 브랜드시계 > 보이런던/스톰,6222467,쥬얼리/시계/선글라스 > 브랜드시계 > 보이런던/스톰,100.00%,high_confidence
18112300,쥬얼리/시계/선글라스 > 브랜드시계 > 블루마린/노리코재팬,6222468,쥬얼리/시계/선글라스 > 브랜드시계 > 블루마린/노리코재팬,100.00%,high_confidence
18112400,쥬얼리/시계/선글라스 > 브랜드시계 > 세이코,6222469,쥬얼리/시계/선글라스 > 브랜드시계 > 세이코,100.00%,high_confidence
18112500,쥬얼리/시계/선글라스 > 브랜드시계 > 순토,6222470,쥬얼리/시계/선글라스 > 브랜드시계 > 순토,100.00%,high_confidence
18112600,쥬얼리/시계/선글라스 > 브랜드시계 > 스와치,6222471,쥬얼리/시계/선글라스 > 브랜드시계 > 스와치,100.00%,high_confidence
18112700,쥬얼리/시계/선글라스 > 브랜드시계 > 스위스밀리터리,6222472,쥬얼리/시계/선글라스 > 브랜드시계 > 스위스밀리터리,100.00%,high_confidence
18112900,쥬얼리/시계/선글라스 > 브랜드시계 > 알바,6222474,쥬얼리/시계/선글라스 > 브랜드시계 > 알바,100.00%,high_confidence
18111600,쥬얼리/시계/선글라스 > 브랜드시계 > 루미녹스,6222461,쥬얼리/시계/선글라스 > 브랜드시계 > 루미녹스,100.00%,high_confidence
18113000,쥬얼리/시계/선글라스 > 브랜드시계 > 앤클라인/케네스콜,6222475,쥬얼리/시계/선글라스 > 브랜드시계 > 앤클라인/케네스콜,100.00%,high_confidence
18113100,쥬얼리/시계/선글라스 > 브랜드시계 > 엘리쎄,6222476,쥬얼리/시계/선글라스 > 브랜드시계 > 엘리쎄,100.00%,high_confidence
18113200,쥬얼리/시계/선글라스 > 브랜드시계 > 엥겔하르트,6222477,쥬얼리/시계/선글라스 > 브랜드시계 > 엥겔하르트,100.00%,high_confidence
18113300,쥬얼리/시계/선글라스 > 브랜드시계 > 오리엔트,6222478,쥬얼리/시계/선글라스 > 브랜드시계 > 오리엔트,100.00%,high_confidence
18113400,쥬얼리/시계/선글라스 > 브랜드시계 > 인빅타,6222479,쥬얼리/시계/선글라스 > 브랜드시계 > 인빅타,100.00%,high_confidence
18113500,쥬얼리/시계/선글라스 > 브랜드시계 > 인터크루,6222480,쥬얼리/시계/선글라스 > 브랜드시계 > 인터크루,100.00%,high_confidence
18113600,쥬얼리/시계/선글라스 > 브랜드시계 > 잉거솔,6222481,쥬얼리/시계/선글라스 > 브랜드시계 > 잉거솔,100.00%,high_confidence
18113700,쥬얼리/시계/선글라스 > 브랜드시계 > 자스페로,6222482,쥬얼리/시계/선글라스 > 브랜드시계 > 자스페로,100.00%,high_confidence
18113800,쥬얼리/시계/선글라스 > 브랜드시계 > 제로원,6222483,쥬얼리/시계/선글라스 > 브랜드시계 > 제로원,100.00%,high_confidence
18113900,쥬얼리/시계/선글라스 > 브랜드시계 > 카시오 > 디지털,6222484,쥬얼리/시계/선글라스 > 브랜드시계 > 카시오 > 디지털,100.00%,high_confidence
18111700,쥬얼리/시계/선글라스 > 브랜드시계 > 루이까또즈,6222462,쥬얼리/시계/선글라스 > 브랜드시계 > 루이까또즈,100.00%,high_confidence
18111500,쥬얼리/시계/선글라스 > 브랜드시계 > 로즈몽,6222460,쥬얼리/시계/선글라스 > 브랜드시계 > 로즈몽,100.00%,high_confidence
18102700,쥬얼리/시계/선글라스 > 브랜드선글라스 > 클릭클락,6222436,쥬얼리/시계/선글라스 > 브랜드선글라스 > 클릭클락,100.00%,high_confidence
18110200,쥬얼리/시계/선글라스 > 브랜드시계 > DKNY,6222447,쥬얼리/시계/선글라스 > 브랜드시계 > DKNY,100.00%,high_confidence
18102800,쥬얼리/시계/선글라스 > 브랜드선글라스 > 토니스콧,6222437,쥬얼리/시계/선글라스 > 브랜드선글라스 > 토니스콧,100.00%,high_confidence
18102900,쥬얼리/시계/선글라스 > 브랜드선글라스 > 톰포드,6222438,쥬얼리/시계/선글라스 > 브랜드선글라스 > 톰포드,100.00%,high_confidence
18103000,쥬얼리/시계/선글라스 > 브랜드선글라스 > 티에리라스리,6222439,쥬얼리/시계/선글라스 > 브랜드선글라스 > 티에리라스리,100.00%,high_confidence
18103100,쥬얼리/시계/선글라스 > 브랜드선글라스 > 퍼플앤그레이,6222440,쥬얼리/시계/선글라스 > 브랜드선글라스 > 퍼플앤그레이,100.00%,high_confidence
18103200,쥬얼리/시계/선글라스 > 브랜드선글라스 > 페라가모,6222441,쥬얼리/시계/선글라스 > 브랜드선글라스 > 페라가모,100.00%,high_confidence
18103300,쥬얼리/시계/선글라스 > 브랜드선글라스 > 펜디,6222442,쥬얼리/시계/선글라스 > 브랜드선글라스 > 펜디,100.00%,high_confidence
18103400,쥬얼리/시계/선글라스 > 브랜드선글라스 > 폴리스,6222443,쥬얼리/시계/선글라스 > 브랜드선글라스 > 폴리스,100.00%,high_confidence
18103500,쥬얼리/시계/선글라스 > 브랜드선글라스 > 프라다,6222444,쥬얼리/시계/선글라스 > 브랜드선글라스 > 프라다,100.00%,high_confidence
18103600,쥬얼리/시계/선글라스 > 브랜드선글라스 > 휴고보스,6222445,쥬얼리/시계/선글라스 > 브랜드선글라스 > 휴고보스,100.00%,high_confidence
18110100,쥬얼리/시계/선글라스 > 브랜드시계 > CK,6222446,쥬얼리/시계/선글라스 > 브랜드시계 > CK,100.00%,high_confidence
18110300,쥬얼리/시계/선글라스 > 브랜드시계 > JEEP,6222448,쥬얼리/시계/선글라스 > 브랜드시계 > JEEP,100.00%,high_confidence
18111400,쥬얼리/시계/선글라스 > 브랜드시계 > 로만손,6222459,쥬얼리/시계/선글라스 > 브랜드시계 > 로만손,100.00%,high_confidence
18110400,쥬얼리/시계/선글라스 > 브랜드시계 > J-SPRINGS,6222449,쥬얼리/시계/선글라스 > 브랜드시계 > J-SPRINGS,100.00%,high_confidence
18110500,쥬얼리/시계/선글라스 > 브랜드시계 > SKAGEN,6222450,쥬얼리/시계/선글라스 > 브랜드시계 > SKAGEN,100.00%,high_confidence
18110600,쥬얼리/시계/선글라스 > 브랜드시계 > 가이거,6222451,쥬얼리/시계/선글라스 > 브랜드시계 > 가이거,100.00%,high_confidence
18110700,쥬얼리/시계/선글라스 > 브랜드시계 > 게스,6222452,쥬얼리/시계/선글라스 > 브랜드시계 > 게스,100.00%,high_confidence
18110800,쥬얼리/시계/선글라스 > 브랜드시계 > 기타브랜드,6222453,쥬얼리/시계/선글라스 > 브랜드시계 > 기타브랜드,100.00%,high_confidence
18110900,쥬얼리/시계/선글라스 > 브랜드시계 > 닉슨,6222454,쥬얼리/시계/선글라스 > 브랜드시계 > 닉슨,100.00%,high_confidence
18111000,쥬얼리/시계/선글라스 > 브랜드시계 > 대니시디자인,6222455,쥬얼리/시계/선글라스 > 브랜드시계 > 대니시디자인,100.00%,high_confidence
18111100,쥬얼리/시계/선글라스 > 브랜드시계 > 디젤/타미힐피거,6222456,쥬얼리/시계/선글라스 > 브랜드시계 > 디젤/타미힐피거,100.00%,high_confidence
18111200,쥬얼리/시계/선글라스 > 브랜드시계 > 레노마,6222457,쥬얼리/시계/선글라스 > 브랜드시계 > 레노마,100.00%,high_confidence
18111300,쥬얼리/시계/선글라스 > 브랜드시계 > 로가디스,6222458,쥬얼리/시계/선글라스 > 브랜드시계 > 로가디스,100.00%,high_confidence
18070200,쥬얼리/시계/선글라스 > 목걸이/펜던트 > 목걸이-실버 > 기타,6222384,쥬얼리/시계/선글라스 > 목걸이/펜던트 > 목걸이-실버 > 기타,100.00%,high_confidence
18062300,쥬얼리/시계/선글라스 > 명품브랜드시계 > 휴고보스,6222382,쥬얼리/시계/선글라스 > 명품브랜드시계 > 휴고보스,100.00%,high_confidence
17140110,언더웨어/잠옷 > 브랜드 언더웨어 > 여성 언더웨어 > 레깅스,6222279,언더웨어/잠옷 > 브랜드 언더웨어 > 여성 언더웨어 > 레깅스,100.00%,high_confidence
18030101,쥬얼리/시계/선글라스 > 귀걸이 > 귀걸이기타 > 18K귀걸이,6222317,쥬얼리/시계/선글라스 > 귀걸이 > 귀걸이기타 > 18K귀걸이,100.00%,high_confidence
18011000,쥬얼리/시계/선글라스 > 14K/18K쥬얼리 > 팔찌/발찌,6222307,쥬얼리/시계/선글라스 > 14K/18K쥬얼리 > 팔찌/발찌,100.00%,high_confidence
18011100,쥬얼리/시계/선글라스 > 14K/18K쥬얼리 > 펜던트,6222308,쥬얼리/시계/선글라스 > 14K/18K쥬얼리 > 펜던트,100.00%,high_confidence
18011200,쥬얼리/시계/선글라스 > 14K/18K쥬얼리 > 목걸이,6222309,쥬얼리/시계/선글라스 > 14K/18K쥬얼리 > 목걸이,100.00%,high_confidence
18011201,쥬얼리/시계/선글라스 > 14K/18K쥬얼리 > 목걸이 > 14K,6222310,쥬얼리/시계/선글라스 > 14K/18K쥬얼리 > 목걸이 > 14K,100.00%,high_confidence
18011202,쥬얼리/시계/선글라스 > 14K/18K쥬얼리 > 목걸이 > 18K,6222311,쥬얼리/시계/선글라스 > 14K/18K쥬얼리 > 목걸이 > 18K,100.00%,high_confidence
18020100,쥬얼리/시계/선글라스 > 가발 > 곱창가발,6222312,쥬얼리/시계/선글라스 > 가발 > 곱창가발,100.00%,high_confidence
18020200,쥬얼리/시계/선글라스 > 가발 > 남자가발,6222313,쥬얼리/시계/선글라스 > 가발 > 남자가발,100.00%,high_confidence
18020300,쥬얼리/시계/선글라스 > 가발 > 부분가발,6222314,쥬얼리/시계/선글라스 > 가발 > 부분가발,100.00%,high_confidence
18020400,쥬얼리/시계/선글라스 > 가발 > 통가발,6222315,쥬얼리/시계/선글라스 > 가발 > 통가발,100.00%,high_confidence
18030100,쥬얼리/시계/선글라스 > 귀걸이 > 귀걸이기타,6222316,쥬얼리/시계/선글라스 > 귀걸이 > 귀걸이기타,100.00%,high_confidence
18030200,쥬얼리/시계/선글라스 > 귀걸이 > 귀걸이-도금 > 드롭,6222318,쥬얼리/시계/선글라스 > 귀걸이 > 귀걸이-도금 > 드롭,100.00%,high_confidence
18010800,쥬얼리/시계/선글라스 > 14K/18K쥬얼리 > 커플링-옐로우골드,6222305,쥬얼리/시계/선글라스 > 14K/18K쥬얼리 > 커플링-옐로우골드,100.00%,high_confidence
18030201,쥬얼리/시계/선글라스 > 귀걸이 > 귀걸이-도금 > 링/후프,6222319,쥬얼리/시계/선글라스 > 귀걸이 > 귀걸이-도금 > 링/후프,100.00%,high_confidence
18030202,쥬얼리/시계/선글라스 > 귀걸이 > 귀걸이-도금 > 큐빅,6222320,쥬얼리/시계/선글라스 > 귀걸이 > 귀걸이-도금 > 큐빅,100.00%,high_confidence
18030203,쥬얼리/시계/선글라스 > 귀걸이 > 귀걸이-도금 > 핀,6222321,쥬얼리/시계/선글라스 > 귀걸이 > 귀걸이-도금 > 핀,100.00%,high_confidence
18030300,쥬얼리/시계/선글라스 > 귀걸이 > 귀걸이-비즈/원석 > 드롭,6222322,쥬얼리/시계/선글라스 > 귀걸이 > 귀걸이-비즈/원석 > 드롭,100.00%,high_confidence
18030301,쥬얼리/시계/선글라스 > 귀걸이 > 귀걸이-비즈/원석 > 링/후프,6222323,쥬얼리/시계/선글라스 > 귀걸이 > 귀걸이-비즈/원석 > 링/후프,100.00%,high_confidence
18030302,쥬얼리/시계/선글라스 > 귀걸이 > 귀걸이-비즈/원석 > 큐빅,6222324,쥬얼리/시계/선글라스 > 귀걸이 > 귀걸이-비즈/원석 > 큐빅,100.00%,high_confidence
18030303,쥬얼리/시계/선글라스 > 귀걸이 > 귀걸이-비즈/원석 > 핀,6222325,쥬얼리/시계/선글라스 > 귀걸이 > 귀걸이-비즈/원석 > 핀,100.00%,high_confidence
18030400,쥬얼리/시계/선글라스 > 귀걸이 > 귀걸이-실버 > 드롭,6222326,쥬얼리/시계/선글라스 > 귀걸이 > 귀걸이-실버 > 드롭,100.00%,high_confidence
18030401,쥬얼리/시계/선글라스 > 귀걸이 > 귀걸이-실버 > 링/후프,6222327,쥬얼리/시계/선글라스 > 귀걸이 > 귀걸이-실버 > 링/후프,100.00%,high_confidence
18030402,쥬얼리/시계/선글라스 > 귀걸이 > 귀걸이-실버 > 큐빅,6222328,쥬얼리/시계/선글라스 > 귀걸이 > 귀걸이-실버 > 큐빅,100.00%,high_confidence
18010900,쥬얼리/시계/선글라스 > 14K/18K쥬얼리 > 커플링-화이트골드,6222306,쥬얼리/시계/선글라스 > 14K/18K쥬얼리 > 커플링-화이트골드,100.00%,high_confidence
18010702,쥬얼리/시계/선글라스 > 14K/18K쥬얼리 > 쥬얼리세트 > 18K세트,6222304,쥬얼리/시계/선글라스 > 14K/18K쥬얼리 > 쥬얼리세트 > 18K세트,100.00%,high_confidence
18030500,쥬얼리/시계/선글라스 > 귀걸이 > 귀걸이-유색보석,6222330,쥬얼리/시계/선글라스 > 귀걸이 > 귀걸이-유색보석,100.00%,high_confidence
18010203,쥬얼리/시계/선글라스 > 14K/18K쥬얼리 > 귀걸이-화이트골드 > 핀,6222291,쥬얼리/시계/선글라스 > 14K/18K쥬얼리 > 귀걸이-화이트골드 > 핀,100.00%,high_confidence
17140200,언더웨어/잠옷 > 브랜드 언더웨어 > 주니어 언더웨어,6222280,언더웨어/잠옷 > 브랜드 언더웨어 > 주니어 언더웨어,100.00%,high_confidence
17140300,언더웨어/잠옷 > 브랜드 언더웨어 > 커플속옷,6222281,언더웨어/잠옷 > 브랜드 언더웨어 > 커플속옷,100.00%,high_confidence
17140400,언더웨어/잠옷 > 브랜드 언더웨어 > 언더웨어소품,6222282,언더웨어/잠옷 > 브랜드 언더웨어 > 언더웨어소품,100.00%,high_confidence
18010100,쥬얼리/시계/선글라스 > 14K/18K쥬얼리 > 귀걸이-옐로우골드 > 드롭,6222284,쥬얼리/시계/선글라스 > 14K/18K쥬얼리 > 귀걸이-옐로우골드 > 드롭,100.00%,high_confidence
18010101,쥬얼리/시계/선글라스 > 14K/18K쥬얼리 > 귀걸이-옐로우골드 > 링/후프,6222285,쥬얼리/시계/선글라스 > 14K/18K쥬얼리 > 귀걸이-옐로우골드 > 링/후프,100.00%,high_confidence
18010102,쥬얼리/시계/선글라스 > 14K/18K쥬얼리 > 귀걸이-옐로우골드 > 큐빅,6222286,쥬얼리/시계/선글라스 > 14K/18K쥬얼리 > 귀걸이-옐로우골드 > 큐빅,100.00%,high_confidence
18010103,쥬얼리/시계/선글라스 > 14K/18K쥬얼리 > 귀걸이-옐로우골드 > 핀,6222287,쥬얼리/시계/선글라스 > 14K/18K쥬얼리 > 귀걸이-옐로우골드 > 핀,100.00%,high_confidence
18010200,쥬얼리/시계/선글라스 > 14K/18K쥬얼리 > 귀걸이-화이트골드 > 드롭,6222288,쥬얼리/시계/선글라스 > 14K/18K쥬얼리 > 귀걸이-화이트골드 > 드롭,100.00%,high_confidence
18010201,쥬얼리/시계/선글라스 > 14K/18K쥬얼리 > 귀걸이-화이트골드 > 링/후프,6222289,쥬얼리/시계/선글라스 > 14K/18K쥬얼리 > 귀걸이-화이트골드 > 링/후프,100.00%,high_confidence
18010202,쥬얼리/시계/선글라스 > 14K/18K쥬얼리 > 귀걸이-화이트골드 > 큐빅,6222290,쥬얼리/시계/선글라스 > 14K/18K쥬얼리 > 귀걸이-화이트골드 > 큐빅,100.00%,high_confidence
18010300,쥬얼리/시계/선글라스 > 14K/18K쥬얼리 > 목걸이-옐로우골드 > 기타,6222292,쥬얼리/시계/선글라스 > 14K/18K쥬얼리 > 목걸이-옐로우골드 > 기타,100.00%,high_confidence
18010701,쥬얼리/시계/선글라스 > 14K/18K쥬얼리 > 쥬얼리세트 > 순금주얼리세트,6222303,쥬얼리/시계/선글라스 > 14K/18K쥬얼리 > 쥬얼리세트 > 순금주얼리세트,100.00%,high_confidence
18010301,쥬얼리/시계/선글라스 > 14K/18K쥬얼리 > 목걸이-옐로우골드 > 심플,6222293,쥬얼리/시계/선글라스 > 14K/18K쥬얼리 > 목걸이-옐로우골드 > 심플,100.00%,high_confidence
18010302,쥬얼리/시계/선글라스 > 14K/18K쥬얼리 > 목걸이-옐로우골드 > 체인,6222294,쥬얼리/시계/선글라스 > 14K/18K쥬얼리 > 목걸이-옐로우골드 > 체인,100.00%,high_confidence
18010303,쥬얼리/시계/선글라스 > 14K/18K쥬얼리 > 목걸이-옐로우골드 > 큐빅,6222295,쥬얼리/시계/선글라스 > 14K/18K쥬얼리 > 목걸이-옐로우골드 > 큐빅,100.00%,high_confidence
18010400,쥬얼리/시계/선글라스 > 14K/18K쥬얼리 > 목걸이-화이트골드 > 기타,6222296,쥬얼리/시계/선글라스 > 14K/18K쥬얼리 > 목걸이-화이트골드 > 기타,100.00%,high_confidence
18010401,쥬얼리/시계/선글라스 > 14K/18K쥬얼리 > 목걸이-화이트골드 > 심플,6222297,쥬얼리/시계/선글라스 > 14K/18K쥬얼리 > 목걸이-화이트골드 > 심플,100.00%,high_confidence
18010402,쥬얼리/시계/선글라스 > 14K/18K쥬얼리 > 목걸이-화이트골드 > 체인,6222298,쥬얼리/시계/선글라스 > 14K/18K쥬얼리 > 목걸이-화이트골드 > 체인,100.00%,high_confidence
18010403,쥬얼리/시계/선글라스 > 14K/18K쥬얼리 > 목걸이-화이트골드 > 큐빅,6222299,쥬얼리/시계/선글라스 > 14K/18K쥬얼리 > 목걸이-화이트골드 > 큐빅,100.00%,high_confidence
18010500,쥬얼리/시계/선글라스 > 14K/18K쥬얼리 > 반지-옐로우골드,6222300,쥬얼리/시계/선글라스 > 14K/18K쥬얼리 > 반지-옐로우골드,100.00%,high_confidence
18010600,쥬얼리/시계/선글라스 > 14K/18K쥬얼리 > 반지-화이트골드,6222301,쥬얼리/시계/선글라스 > 14K/18K쥬얼리 > 반지-화이트골드,100.00%,high_confidence
18010700,쥬얼리/시계/선글라스 > 14K/18K쥬얼리 > 쥬얼리세트,6222302,쥬얼리/시계/선글라스 > 14K/18K쥬얼리 > 쥬얼리세트,100.00%,high_confidence
18030403,쥬얼리/시계/선글라스 > 귀걸이 > 귀걸이-실버 > 핀,6222329,쥬얼리/시계/선글라스 > 귀걸이 > 귀걸이-실버 > 핀,100.00%,high_confidence
18030600,쥬얼리/시계/선글라스 > 귀걸이 > 귀걸이-은침 > 드롭,6222331,쥬얼리/시계/선글라스 > 귀걸이 > 귀걸이-은침 > 드롭,100.00%,high_confidence
18062200,쥬얼리/시계/선글라스 > 명품브랜드시계 > 프레드릭콘스탄트,6222381,쥬얼리/시계/선글라스 > 명품브랜드시계 > 프레드릭콘스탄트,100.00%,high_confidence
18061000,쥬얼리/시계/선글라스 > 명품브랜드시계 > 불가리,6222369,쥬얼리/시계/선글라스 > 명품브랜드시계 > 불가리,100.00%,high_confidence
18050500,쥬얼리/시계/선글라스 > 다이아몬드 > 커플링,6222359,쥬얼리/시계/선글라스 > 다이아몬드 > 커플링,100.00%,high_confidence
18060100,쥬얼리/시계/선글라스 > 명품브랜드시계 > D&G,6222360,쥬얼리/시계/선글라스 > 명품브랜드시계 > D&G,100.00%,high_confidence
18060200,쥬얼리/시계/선글라스 > 명품브랜드시계 > 구찌,6222361,쥬얼리/시계/선글라스 > 명품브랜드시계 > 구찌,100.00%,high_confidence
18060300,쥬얼리/시계/선글라스 > 명품브랜드시계 > 기타명품시계,6222362,쥬얼리/시계/선글라스 > 명품브랜드시계 > 기타명품시계,100.00%,high_confidence
18060400,쥬얼리/시계/선글라스 > 명품브랜드시계 > 까르띠에,6222363,쥬얼리/시계/선글라스 > 명품브랜드시계 > 까르띠에,100.00%,high_confidence
18060500,쥬얼리/시계/선글라스 > 명품브랜드시계 > 로렉스,6222364,쥬얼리/시계/선글라스 > 명품브랜드시계 > 로렉스,100.00%,high_confidence
18060600,쥬얼리/시계/선글라스 > 명품브랜드시계 > 마이클코어스,6222365,쥬얼리/시계/선글라스 > 명품브랜드시계 > 마이클코어스,100.00%,high_confidence
18060700,쥬얼리/시계/선글라스 > 명품브랜드시계 > 마크제이콥스,6222366,쥬얼리/시계/선글라스 > 명품브랜드시계 > 마크제이콥스,100.00%,high_confidence
18060800,쥬얼리/시계/선글라스 > 명품브랜드시계 > 버버리,6222367,쥬얼리/시계/선글라스 > 명품브랜드시계 > 버버리,100.00%,high_confidence
18060900,쥬얼리/시계/선글라스 > 명품브랜드시계 > 부로바,6222368,쥬얼리/시계/선글라스 > 명품브랜드시계 > 부로바,100.00%,high_confidence
18061100,쥬얼리/시계/선글라스 > 명품브랜드시계 > 비비안웨스트우드,6222370,쥬얼리/시계/선글라스 > 명품브랜드시계 > 비비안웨스트우드,100.00%,high_confidence
18050300,쥬얼리/시계/선글라스 > 다이아몬드 > 반지,6222357,쥬얼리/시계/선글라스 > 다이아몬드 > 반지,100.00%,high_confidence
18061200,쥬얼리/시계/선글라스 > 명품브랜드시계 > 스털링,6222371,쥬얼리/시계/선글라스 > 명품브랜드시계 > 스털링,100.00%,high_confidence
18061300,쥬얼리/시계/선글라스 > 명품브랜드시계 > 알비에로 마르티니,6222372,쥬얼리/시계/선글라스 > 명품브랜드시계 > 알비에로 마르티니,100.00%,high_confidence
